,1. open,2. high,3. low,4. close,5. volume,day,day_of_month,month
2008-11-12,0.5,0.5,0.5,0.5,0,3,12,11
2008-11-11,0.5,0.5,0.5,0.5,0,2,11,11
2008-11-10,0.5,0.5,0.5,0.5,0,1,10,11
2008-11-07,0.5,0.5,0.5,0.5,0,5,7,11
2008-11-06,0.5,0.5,0.5,0.5,0,4,6,11
2008-11-05,0.5,0.5,0.5,0.5,16000,3,5,11
2008-11-04,0.45,0.45,0.4,0.4,0,2,4,11
2008-11-03,0.45,0.45,0.4,0.4,0,1,3,11
2008-10-31,0.45,0.45,0.4,0.4,0,5,31,10
2008-10-30,0.45,0.45,0.4,0.4,0,4,30,10
2008-10-29,0.45,0.45,0.4,0.4,0,3,29,10
2008-10-28,0.45,0.45,0.4,0.4,0,2,28,10
2008-10-27,0.45,0.45,0.4,0.4,44000,1,27,10
2008-10-24,0.48,0.48,0.48,0.48,0,5,24,10
2008-10-23,0.48,0.48,0.48,0.48,0,4,23,10
2008-10-22,0.48,0.48,0.48,0.48,0,3,22,10
2008-10-21,0.48,0.48,0.48,0.48,0,2,21,10
2008-10-20,0.48,0.49,0.48,0.48,150000,1,20,10
2008-10-17,0.56,0.56,0.56,0.56,0,5,17,10
2008-10-16,0.56,0.56,0.56,0.56,0,4,16,10
2008-10-15,0.56,0.56,0.56,0.56,0,3,15,10
2008-10-14,0.56,0.56,0.56,0.56,0,2,14,10
2008-10-13,0.56,0.56,0.56,0.56,0,1,13,10
2008-10-10,0.56,0.56,0.56,0.56,0,5,10,10
2008-10-09,0.56,0.57,0.56,0.56,30000,4,9,10
2008-10-08,0.62,0.62,0.62,0.62,0,3,8,10
2008-10-07,0.62,0.62,0.62,0.62,0,2,7,10
2008-10-06,0.62,0.62,0.62,0.62,0,1,6,10
2008-10-03,0.62,0.62,0.62,0.62,2000,5,3,10
2008-10-02,0.62,0.62,0.62,0.62,0,4,2,10
2008-10-01,0.62,0.62,0.62,0.62,0,3,1,10
2008-09-30,0.62,0.62,0.62,0.62,0,2,30,9
2008-09-29,0.765,0.765,0.765,0.765,16000,1,29,9
2008-09-26,0.765,0.765,0.765,0.765,0,5,26,9
2008-09-25,0.765,0.765,0.765,0.765,0,4,25,9
2008-09-24,0.765,0.765,0.765,0.765,0,3,24,9
2008-09-23,0.765,0.765,0.765,0.765,0,2,23,9
2008-09-22,0.765,0.765,0.765,0.765,0,1,22,9
2008-09-19,0.73,0.73,0.73,0.73,0,5,19,9
2008-09-18,0.73,0.73,0.73,0.73,0,4,18,9
2008-09-17,0.73,0.73,0.73,0.73,0,3,17,9
2008-09-16,0.73,0.73,0.73,0.73,0,2,16,9
2008-09-15,0.73,0.73,0.73,0.73,0,1,15,9
2008-09-12,0.73,0.73,0.73,0.73,0,5,12,9
2008-09-11,0.73,0.73,0.73,0.73,0,4,11,9
2008-09-10,0.73,0.73,0.73,0.73,0,3,10,9
2008-09-09,0.73,0.73,0.73,0.73,0,2,9,9
2008-09-08,0.73,0.73,0.73,0.73,0,1,8,9
2008-09-05,0.73,0.73,0.73,0.73,0,5,5,9
2008-09-04,0.73,0.73,0.73,0.73,0,4,4,9
2008-09-03,0.73,0.73,0.73,0.73,0,3,3,9
2008-09-02,0.73,0.73,0.73,0.73,0,2,2,9
2008-08-29,0.73,0.73,0.73,0.73,0,5,29,8
2008-08-28,0.73,0.73,0.73,0.73,0,4,28,8
2008-08-27,0.73,0.73,0.73,0.73,0,3,27,8
2008-08-26,0.73,0.73,0.73,0.73,0,2,26,8
2008-08-25,0.73,0.73,0.73,0.73,0,1,25,8
2008-08-22,0.765,0.765,0.765,0.765,2000,5,22,8
2008-08-21,0.765,0.765,0.765,0.765,5000,4,21,8
2008-08-20,0.7,0.7,0.7,0.7,0,3,20,8
2008-08-19,0.7,0.7,0.7,0.7,0,2,19,8
2008-08-18,0.7,0.7,0.7,0.7,0,1,18,8
2008-08-15,0.7,0.7,0.7,0.7,0,5,15,8
2008-08-14,0.7,0.7,0.7,0.7,0,4,14,8
2008-08-13,0.7,0.7,0.7,0.7,10000,3,13,8
2008-08-12,0.765,0.765,0.765,0.765,613,2,12,8
2008-08-11,0.765,0.765,0.765,0.765,27000,1,11,8
2008-08-08,0.72,0.72,0.72,0.72,0,5,8,8
2008-08-07,0.72,0.72,0.72,0.72,0,4,7,8
2008-08-06,0.72,0.72,0.72,0.72,0,3,6,8
2008-08-05,0.72,0.72,0.72,0.72,1000,2,5,8
2008-08-04,0.725,0.725,0.725,0.725,0,1,4,8
2008-08-01,0.725,0.725,0.725,0.725,0,5,1,8
2008-07-31,0.725,0.725,0.725,0.725,0,4,31,7
2008-07-30,0.725,0.725,0.725,0.725,6000,3,30,7
2008-07-29,0.725,0.725,0.725,0.725,0,2,29,7
2008-07-28,0.725,0.725,0.725,0.725,0,1,28,7
2008-07-25,0.725,0.725,0.725,0.725,0,5,25,7
2008-07-24,0.725,0.725,0.725,0.725,1000,4,24,7
2008-07-23,0.725,0.725,0.725,0.725,0,3,23,7
2008-07-22,0.725,0.725,0.725,0.725,0,2,22,7
2008-07-21,0.725,0.725,0.725,0.725,0,1,21,7
2008-07-18,0.725,0.725,0.725,0.725,0,5,18,7
2008-07-17,0.725,0.725,0.725,0.725,0,4,17,7
2008-07-16,0.725,0.725,0.725,0.725,0,3,16,7
2008-07-15,0.725,0.725,0.725,0.725,0,2,15,7
2008-07-14,0.725,0.725,0.725,0.725,0,1,14,7
2008-07-11,0.725,0.725,0.725,0.725,0,5,11,7
2008-07-10,0.725,0.725,0.725,0.725,0,4,10,7
2008-07-09,0.725,0.725,0.725,0.725,0,3,9,7
2008-07-08,0.765,0.765,0.765,0.765,4000,2,8,7
2008-07-07,0.75,0.75,0.75,0.75,0,1,7,7
2008-07-03,0.75,0.75,0.75,0.75,0,4,3,7
2008-07-02,0.75,0.75,0.75,0.75,12000,3,2,7
2008-07-01,0.765,0.765,0.765,0.765,0,2,1,7
2008-06-30,0.765,0.765,0.765,0.765,0,1,30,6
2008-06-27,0.765,0.765,0.765,0.765,0,5,27,6
2008-06-26,0.765,0.765,0.765,0.765,0,4,26,6
2008-06-25,0.765,0.765,0.765,0.765,0,3,25,6
2008-06-24,0.765,0.765,0.765,0.765,2000,2,24,6
2008-06-23,0.785,0.785,0.785,0.785,0,1,23,6
2008-06-20,0.785,0.785,0.785,0.785,0,5,20,6
2008-06-19,0.785,0.785,0.785,0.785,0,4,19,6
2008-06-18,0.785,0.785,0.785,0.785,0,3,18,6
2008-06-17,0.765,0.765,0.765,0.765,6000,2,17,6
2008-06-16,0.76,0.76,0.76,0.76,0,1,16,6
2008-06-13,0.76,0.76,0.76,0.76,0,5,13,6
2008-06-12,0.765,0.765,0.765,0.765,6000,4,12,6
2008-06-11,0.775,0.775,0.775,0.775,0,3,11,6
2008-06-10,0.775,0.775,0.775,0.775,0,2,10,6
2008-06-09,0.775,0.775,0.775,0.775,0,1,9,6
2008-06-06,0.775,0.775,0.775,0.775,0,5,6,6
2008-06-05,0.775,0.775,0.775,0.775,34000,4,5,6
2008-06-04,0.78,0.78,0.78,0.78,0,3,4,6
2008-06-03,0.78,0.78,0.78,0.78,0,2,3,6
2008-06-02,0.78,0.78,0.78,0.78,0,1,2,6
2008-05-30,0.765,0.765,0.765,0.765,5000,5,30,5
2008-05-29,0.825,0.825,0.825,0.825,0,4,29,5
2008-05-28,0.825,0.825,0.825,0.825,0,3,28,5
2008-05-27,0.765,0.765,0.765,0.765,0,2,27,5
2008-05-23,0.765,0.765,0.765,0.765,0,5,23,5
2008-05-22,0.765,0.765,0.765,0.765,0,4,22,5
2008-05-21,0.765,0.765,0.765,0.765,0,3,21,5
2008-05-20,0.765,0.765,0.765,0.765,0,2,20,5
2008-05-19,0.765,0.765,0.765,0.765,0,1,19,5
2008-05-16,0.765,0.765,0.765,0.765,0,5,16,5
2008-05-15,0.765,0.765,0.765,0.765,0,4,15,5
2008-05-14,0.765,0.765,0.765,0.765,0,3,14,5
2008-05-13,0.765,0.765,0.765,0.765,0,2,13,5
2008-05-12,0.765,0.765,0.765,0.765,0,1,12,5
2008-05-09,0.765,0.765,0.765,0.765,0,5,9,5
2008-05-08,0.825,0.825,0.825,0.825,0,4,8,5
2008-05-07,0.825,0.825,0.825,0.825,0,3,7,5
2008-05-06,0.825,0.825,0.825,0.825,0,2,6,5
2008-05-05,0.825,0.825,0.825,0.825,0,1,5,5
2008-05-02,0.825,0.825,0.825,0.825,0,5,2,5
2008-05-01,0.825,0.825,0.825,0.825,0,4,1,5
2008-04-30,0.825,0.825,0.825,0.825,0,3,30,4
2008-04-29,0.825,0.825,0.825,0.825,0,2,29,4
2008-04-28,0.825,0.825,0.825,0.825,0,1,28,4
2008-04-25,0.825,0.825,0.825,0.825,0,5,25,4
2008-04-24,0.825,0.825,0.825,0.825,0,4,24,4
2008-04-23,0.825,0.825,0.825,0.825,0,3,23,4
2008-04-22,0.825,0.825,0.825,0.825,0,2,22,4
2008-04-21,0.825,0.825,0.825,0.825,0,1,21,4
2008-04-18,0.825,0.825,0.825,0.825,0,5,18,4
2008-04-17,0.825,0.825,0.825,0.825,0,4,17,4
2008-04-16,0.825,0.825,0.825,0.825,0,3,16,4
2008-04-15,0.825,0.825,0.825,0.825,0,2,15,4
2008-04-14,0.825,0.825,0.825,0.825,0,1,14,4
2008-04-11,0.825,0.825,0.825,0.825,0,5,11,4
2008-04-10,0.765,0.765,0.765,0.765,4000,4,10,4
2008-04-09,0.8,0.8,0.8,0.8,0,3,9,4
2008-04-08,0.8,0.8,0.8,0.8,0,2,8,4
2008-04-07,0.8,0.8,0.8,0.8,0,1,7,4
2008-04-04,0.8,0.8,0.8,0.8,0,5,4,4
2008-04-03,0.8,0.8,0.8,0.8,0,4,3,4
2008-04-02,0.8,0.8,0.8,0.8,0,3,2,4
2008-04-01,0.8,0.8,0.8,0.8,0,2,1,4
2008-03-31,0.8,0.8,0.8,0.8,0,1,31,3
2008-03-28,0.8,0.8,0.8,0.8,0,5,28,3
2008-03-27,0.8,0.8,0.8,0.8,0,4,27,3
2008-03-26,0.8,0.8,0.8,0.8,0,3,26,3
2008-03-25,0.8,0.8,0.8,0.8,0,2,25,3
2008-03-24,0.8,0.8,0.8,0.8,0,1,24,3
2008-03-20,0.8,0.8,0.8,0.8,0,4,20,3
2008-03-19,0.765,0.765,0.765,0.765,13000,3,19,3
2008-03-18,0.84,0.84,0.84,0.84,0,2,18,3
2008-03-17,0.84,0.84,0.84,0.84,0,1,17,3
2008-03-14,0.765,0.765,0.765,0.765,1000,5,14,3
2008-03-13,0.8,0.8,0.8,0.8,0,4,13,3
2008-03-12,0.8,0.8,0.8,0.8,0,3,12,3
2008-03-11,0.8,0.8,0.8,0.8,0,2,11,3
2008-03-10,0.8,0.8,0.8,0.8,0,1,10,3
2008-03-07,0.8,0.85,0.8,0.8,1406,5,7,3
2008-03-06,0.806,0.806,0.806,0.806,0,4,6,3
2008-03-05,0.806,0.806,0.79,0.806,8000,3,5,3
2008-03-04,0.765,0.765,0.765,0.765,0,2,4,3
2008-03-03,0.765,0.765,0.765,0.765,0,1,3,3
2008-02-29,0.765,0.765,0.765,0.765,0,5,29,2
2008-02-28,0.765,0.765,0.765,0.765,0,4,28,2
2008-02-27,0.765,0.765,0.765,0.765,0,3,27,2
2008-02-26,0.765,0.765,0.765,0.765,0,2,26,2
2008-02-25,0.765,0.765,0.765,0.765,630,1,25,2
2008-02-22,0.8,0.8,0.8,0.8,0,5,22,2
2008-02-21,0.8,0.8,0.8,0.8,0,4,21,2
2008-02-20,0.8,0.8,0.8,0.8,0,3,20,2
2008-02-19,0.8,0.8,0.8,0.8,0,2,19,2
2008-02-15,0.8,0.8,0.8,0.8,0,5,15,2
2008-02-14,0.8,0.8,0.8,0.8,0,4,14,2
2008-02-13,0.8,0.8,0.8,0.8,0,3,13,2
2008-02-12,0.8,0.8,0.8,0.8,0,2,12,2
2008-02-11,0.8,0.8,0.8,0.8,0,1,11,2
2008-02-08,0.8,0.8,0.8,0.8,0,5,8,2
2008-02-07,0.8,0.8,0.8,0.8,2000,4,7,2
2008-02-06,0.74,0.74,0.74,0.74,0,3,6,2
2008-02-05,0.74,0.74,0.74,0.74,0,2,5,2
2008-02-04,0.74,0.74,0.74,0.74,0,1,4,2
2008-02-01,0.74,0.74,0.74,0.74,0,5,1,2
2008-01-31,0.74,0.74,0.74,0.74,0,4,31,1
2008-01-30,0.74,0.74,0.74,0.74,0,3,30,1
2008-01-29,0.74,0.74,0.74,0.74,0,2,29,1
2008-01-28,0.74,0.74,0.74,0.74,0,1,28,1
2008-01-25,0.74,0.74,0.74,0.74,0,5,25,1
2008-01-24,0.74,0.74,0.74,0.74,3000,4,24,1
2008-01-23,0.77,0.77,0.77,0.77,0,3,23,1
2008-01-22,0.77,0.77,0.77,0.77,0,2,22,1
2008-01-18,0.77,0.77,0.77,0.77,141000,5,18,1
2008-01-17,0.7481,0.7481,0.7481,0.7481,0,4,17,1
2008-01-16,0.7481,0.7481,0.7481,0.7481,0,3,16,1
2008-01-15,0.7481,0.7481,0.7481,0.7481,11000,2,15,1
2008-01-14,0.74,0.74,0.74,0.74,0,1,14,1
2008-01-11,0.74,0.74,0.74,0.74,0,5,11,1
2008-01-10,0.74,0.74,0.74,0.74,0,4,10,1
2008-01-09,0.74,0.74,0.74,0.74,0,3,9,1
2008-01-08,0.74,0.74,0.74,0.74,0,2,8,1
2008-01-07,0.74,0.74,0.74,0.74,0,1,7,1
2008-01-04,0.74,0.74,0.74,0.74,0,5,4,1
2008-01-03,0.74,0.74,0.74,0.74,0,4,3,1
2008-01-02,0.74,0.74,0.74,0.74,0,3,2,1
2007-12-31,0.74,0.74,0.74,0.74,0,1,31,12
2007-12-28,0.74,0.74,0.74,0.74,0,5,28,12
2007-12-27,0.74,0.74,0.74,0.74,0,4,27,12
2007-12-26,0.74,0.74,0.74,0.74,0,3,26,12
2007-12-24,0.74,0.74,0.74,0.74,4000,1,24,12
2007-12-21,0.74,0.74,0.74,0.74,0,5,21,12
2007-12-20,0.74,0.74,0.74,0.74,0,4,20,12
2007-12-19,0.74,0.74,0.74,0.74,0,3,19,12
2007-12-18,0.74,0.74,0.74,0.74,0,2,18,12
2007-12-17,0.74,0.74,0.74,0.74,0,1,17,12
2007-12-14,0.74,0.74,0.74,0.74,15000,5,14,12
2007-12-13,0.775,0.775,0.775,0.775,0,4,13,12
2007-12-12,0.775,0.775,0.775,0.775,0,3,12,12
2007-12-11,0.775,0.775,0.775,0.775,0,2,11,12
2007-12-10,0.775,0.775,0.775,0.775,0,1,10,12
2007-12-07,0.775,0.775,0.775,0.775,0,5,7,12
2007-12-06,0.775,0.775,0.775,0.775,0,4,6,12
2007-12-05,0.775,0.775,0.775,0.775,0,3,5,12
2007-12-04,0.775,0.775,0.775,0.775,0,2,4,12
2007-12-03,0.775,0.775,0.775,0.775,0,1,3,12
2007-11-30,0.775,0.775,0.775,0.775,7000,5,30,11
2007-11-29,0.775,0.775,0.775,0.775,7000,4,29,11
2007-11-28,0.775,0.775,0.775,0.775,7000,3,28,11
2007-11-27,0.775,0.775,0.775,0.775,0,2,27,11
2007-11-26,0.775,0.775,0.775,0.775,7000,1,26,11
2007-11-23,0.79,0.79,0.79,0.79,1400,5,23,11
2007-11-21,0.79,0.79,0.79,0.79,1400,3,21,11
2007-11-20,0.79,0.79,0.79,0.79,0,2,20,11
2007-11-19,0.79,0.79,0.79,0.79,1400,1,19,11
2007-11-16,0.79,0.79,0.79,0.79,1400,5,16,11
2007-11-15,0.79,0.79,0.79,0.79,1400,4,15,11
2007-11-14,0.79,0.79,0.79,0.79,0,3,14,11
2007-11-13,0.79,0.79,0.79,0.79,0,2,13,11
2007-11-12,0.79,0.79,0.79,0.79,0,1,12,11
2007-11-09,0.79,0.79,0.79,0.79,1400,5,9,11
2007-11-08,0.805,0.805,0.805,0.805,0,4,8,11
2007-11-07,0.805,0.805,0.805,0.805,30000,3,7,11
2007-11-06,0.81,0.81,0.81,0.81,0,2,6,11
2007-11-05,0.81,0.81,0.81,0.81,0,1,5,11
2007-11-02,0.81,0.81,0.81,0.81,0,5,2,11
2007-11-01,0.81,0.81,0.81,0.81,0,4,1,11
2007-10-31,0.81,0.81,0.81,0.81,0,3,31,10
2007-10-30,0.81,0.81,0.81,0.81,0,2,30,10
2007-10-29,0.81,0.81,0.81,0.81,0,1,29,10
2007-10-26,0.81,0.81,0.81,0.81,0,5,26,10
2007-10-25,0.81,0.81,0.81,0.81,0,4,25,10
2007-10-24,0.81,0.81,0.81,0.81,0,3,24,10
2007-10-23,0.81,0.81,0.81,0.81,0,2,23,10
2007-10-22,0.81,0.81,0.81,0.81,0,1,22,10
2007-10-19,0.81,0.81,0.81,0.81,0,5,19,10
2007-10-18,0.81,0.81,0.81,0.81,0,4,18,10
2007-10-17,0.81,0.81,0.81,0.81,0,3,17,10
2007-10-16,0.81,0.81,0.81,0.81,0,2,16,10
2007-10-15,0.81,0.81,0.81,0.81,0,1,15,10
2007-10-12,0.81,0.81,0.81,0.81,0,5,12,10
2007-10-11,0.81,0.81,0.81,0.81,0,4,11,10
2007-10-10,0.81,0.81,0.81,0.81,0,3,10,10
2007-10-09,0.81,0.81,0.81,0.81,0,2,9,10
2007-10-08,0.81,0.81,0.81,0.81,0,1,8,10
2007-10-05,0.81,0.81,0.81,0.81,5000,5,5,10
2007-10-04,0.805,0.805,0.805,0.805,0,4,4,10
2007-10-03,0.805,0.805,0.805,0.805,0,3,3,10
2007-10-02,0.805,0.805,0.805,0.805,0,2,2,10
2007-10-01,0.805,0.805,0.805,0.805,3000,1,1,10
2007-09-28,0.8,0.8,0.8,0.8,30000,5,28,9
2007-09-27,0.8,0.8,0.8,0.8,15000,4,27,9
2007-09-26,0.8,0.8,0.8,0.8,10000,3,26,9
2007-09-25,0.79,0.79,0.79,0.79,0,2,25,9
2007-09-24,0.79,0.79,0.79,0.79,0,1,24,9
2007-09-21,0.79,0.83,0.79,0.79,6000,5,21,9
2007-09-20,0.79,0.79,0.79,0.79,0,4,20,9
2007-09-19,0.79,0.79,0.79,0.79,0,3,19,9
2007-09-18,0.79,0.79,0.79,0.79,0,2,18,9
2007-09-17,0.79,0.79,0.79,0.79,0,1,17,9
2007-09-14,0.79,0.79,0.79,0.79,0,5,14,9
2007-09-13,0.79,0.79,0.79,0.79,0,4,13,9
2007-09-12,0.79,0.79,0.79,0.79,0,3,12,9
2007-09-11,0.79,0.79,0.79,0.79,0,2,11,9
2007-09-10,0.79,0.79,0.79,0.79,0,1,10,9
2007-09-07,0.79,0.79,0.79,0.79,0,5,7,9
2007-09-06,0.79,0.79,0.79,0.79,0,4,6,9
2007-09-05,0.79,0.79,0.79,0.79,0,3,5,9
2007-09-04,0.79,0.79,0.79,0.79,0,2,4,9
2007-08-31,0.79,0.79,0.79,0.79,0,5,31,8
2007-08-30,0.79,0.79,0.79,0.79,3000,4,30,8
2007-08-29,0.765,0.765,0.765,0.765,0,3,29,8
2007-08-28,0.765,0.765,0.765,0.765,40000,2,28,8
2007-08-27,0.74,0.74,0.74,0.74,0,1,27,8
2007-08-24,0.74,0.74,0.74,0.74,0,5,24,8
2007-08-23,0.74,0.74,0.74,0.74,0,4,23,8
2007-08-22,0.74,0.74,0.74,0.74,0,3,22,8
2007-08-21,0.74,0.74,0.74,0.74,0,2,21,8
2007-08-20,0.74,0.74,0.74,0.74,0,1,20,8
2007-08-17,0.74,0.74,0.74,0.74,0,5,17,8
2007-08-16,0.74,0.74,0.74,0.74,13260,4,16,8
2007-08-15,0.78,0.78,0.78,0.78,0,3,15,8
2007-08-14,0.78,0.78,0.78,0.78,0,2,14,8
2007-08-13,0.78,0.78,0.78,0.78,0,1,13,8
2007-08-10,0.78,0.78,0.78,0.78,0,5,10,8
2007-08-09,0.78,0.78,0.78,0.78,6000,4,9,8
2007-08-08,0.79,0.79,0.79,0.79,0,3,8,8
2007-08-07,0.79,0.79,0.79,0.79,0,2,7,8
2007-08-06,0.79,0.79,0.79,0.79,0,1,6,8
2007-08-03,0.79,0.79,0.79,0.79,0,5,3,8
2007-08-02,0.79,0.79,0.79,0.79,0,4,2,8
2007-08-01,0.79,0.79,0.79,0.79,0,3,1,8
2007-07-31,0.79,0.79,0.79,0.79,0,2,31,7
2007-07-30,0.79,0.79,0.79,0.79,0,1,30,7
2007-07-27,0.79,0.79,0.79,0.79,0,5,27,7
2007-07-26,0.79,0.79,0.79,0.79,0,4,26,7
2007-07-25,0.79,0.79,0.79,0.79,0,3,25,7
2007-07-24,0.79,0.79,0.79,0.79,0,2,24,7
2007-07-23,0.79,0.79,0.79,0.79,0,1,23,7
2007-07-20,0.79,0.79,0.79,0.79,0,5,20,7
2007-07-19,0.79,0.79,0.79,0.79,11000,4,19,7
2007-07-18,0.8,0.8,0.8,0.8,0,3,18,7
2007-07-17,0.8,0.8,0.8,0.8,0,2,17,7
2007-07-16,0.8,0.8,0.8,0.8,0,1,16,7
2007-07-13,0.8,0.8,0.8,0.8,5000,5,13,7
